api_name,api_url,violation_line,violation_path
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2008,/{username}/feeds/{feed_key}/data/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2008,/{username}/feeds/{feed_key}/data/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2008,/{username}/feeds/{feed_key}/data/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2008,/{username}/feeds/{feed_key}/data/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2008,/{username}/feeds/{feed_key}/data/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2008,/{username}/feeds/{feed_key}/data/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2008,/{username}/feeds/{feed_key}/data/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2008,/{username}/feeds/{feed_key}/data/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2008,/{username}/feeds/{feed_key}/data/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2008,/{username}/feeds/{feed_key}/data/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2008,/{username}/feeds/{feed_key}/data/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2008,/{username}/feeds/{feed_key}/data/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2008,/{username}/feeds/{feed_key}/data/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2008,/{username}/feeds/{feed_key}/data/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2191,/{username}/feeds/{feed_key}/details
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2191,/{username}/feeds/{feed_key}/details
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2191,/{username}/feeds/{feed_key}/details
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2191,/{username}/feeds/{feed_key}/details
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2231,/{username}/groups
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2231,/{username}/groups
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2231,/{username}/groups
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2231,/{username}/groups
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2231,/{username}/groups
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2231,/{username}/groups
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2231,/{username}/groups
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2231,/{username}/groups
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2313,/{username}/groups/{group_key}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2313,/{username}/groups/{group_key}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2313,/{username}/groups/{group_key}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2313,/{username}/groups/{group_key}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2313,/{username}/groups/{group_key}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2313,/{username}/groups/{group_key}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2313,/{username}/groups/{group_key}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2313,/{username}/groups/{group_key}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2313,/{username}/groups/{group_key}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2313,/{username}/groups/{group_key}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2313,/{username}/groups/{group_key}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2313,/{username}/groups/{group_key}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2313,/{username}/groups/{group_key}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2313,/{username}/groups/{group_key}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2313,/{username}/groups/{group_key}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2313,/{username}/groups/{group_key}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2480,/{username}/groups/{group_key}/add
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2480,/{username}/groups/{group_key}/add
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2480,/{username}/groups/{group_key}/add
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2480,/{username}/groups/{group_key}/add
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2480,/{username}/groups/{group_key}/add
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2480,/{username}/groups/{group_key}/add
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2524,/{username}/groups/{group_key}/data
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2524,/{username}/groups/{group_key}/data
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2524,/{username}/groups/{group_key}/data
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2524,/{username}/groups/{group_key}/data
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2573,/{username}/groups/{group_key}/feeds
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2573,/{username}/groups/{group_key}/feeds
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2573,/{username}/groups/{group_key}/feeds
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2573,/{username}/groups/{group_key}/feeds
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2573,/{username}/groups/{group_key}/feeds
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2573,/{username}/groups/{group_key}/feeds
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2573,/{username}/groups/{group_key}/feeds
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2573,/{username}/groups/{group_key}/feeds
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2662,/{username}/groups/{group_key}/feeds/{feed_key}/data
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2662,/{username}/groups/{group_key}/feeds/{feed_key}/data
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2662,/{username}/groups/{group_key}/feeds/{feed_key}/data
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2662,/{username}/groups/{group_key}/feeds/{feed_key}/data
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2662,/{username}/groups/{group_key}/feeds/{feed_key}/data
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2662,/{username}/groups/{group_key}/feeds/{feed_key}/data
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2662,/{username}/groups/{group_key}/feeds/{feed_key}/data
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2662,/{username}/groups/{group_key}/feeds/{feed_key}/data
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2775,/{username}/groups/{group_key}/feeds/{feed_key}/data/batch
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2775,/{username}/groups/{group_key}/feeds/{feed_key}/data/batch
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2775,/{username}/groups/{group_key}/feeds/{feed_key}/data/batch
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2775,/{username}/groups/{group_key}/feeds/{feed_key}/data/batch
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2827,/{username}/groups/{group_key}/remove
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2827,/{username}/groups/{group_key}/remove
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2827,/{username}/groups/{group_key}/remove
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2827,/{username}/groups/{group_key}/remove
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2827,/{username}/groups/{group_key}/remove
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2871,/{username}/throttle
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2871,/{username}/throttle
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2871,/{username}/throttle
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2871,/{username}/throttle
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2871,/{username}/throttle
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2917,/{username}/tokens
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2917,/{username}/tokens
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2917,/{username}/tokens
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2917,/{username}/tokens
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2917,/{username}/tokens
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2917,/{username}/tokens
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2917,/{username}/tokens
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2917,/{username}/tokens
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2999,/{username}/tokens/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2999,/{username}/tokens/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2999,/{username}/tokens/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2999,/{username}/tokens/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2999,/{username}/tokens/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2999,/{username}/tokens/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2999,/{username}/tokens/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2999,/{username}/tokens/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2999,/{username}/tokens/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2999,/{username}/tokens/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2999,/{username}/tokens/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2999,/{username}/tokens/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2999,/{username}/tokens/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2999,/{username}/tokens/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2999,/{username}/tokens/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,2999,/{username}/tokens/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3167,/{username}/triggers
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3167,/{username}/triggers
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3167,/{username}/triggers
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3167,/{username}/triggers
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3167,/{username}/triggers
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3167,/{username}/triggers
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3167,/{username}/triggers
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3167,/{username}/triggers
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3249,/{username}/triggers/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3249,/{username}/triggers/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3249,/{username}/triggers/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3249,/{username}/triggers/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3249,/{username}/triggers/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3249,/{username}/triggers/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3249,/{username}/triggers/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3249,/{username}/triggers/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3249,/{username}/triggers/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3249,/{username}/triggers/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3249,/{username}/triggers/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3249,/{username}/triggers/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3249,/{username}/triggers/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3249,/{username}/triggers/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3249,/{username}/triggers/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3249,/{username}/triggers/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3417,/{username}/{type}/{type_id}/acl
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3417,/{username}/{type}/{type_id}/acl
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3417,/{username}/{type}/{type_id}/acl
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3417,/{username}/{type}/{type_id}/acl
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3417,/{username}/{type}/{type_id}/acl
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3417,/{username}/{type}/{type_id}/acl
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3417,/{username}/{type}/{type_id}/acl
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3417,/{username}/{type}/{type_id}/acl
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3417,/{username}/{type}/{type_id}/acl
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3417,/{username}/{type}/{type_id}/acl
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3511,/{username}/{type}/{type_id}/acl/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3511,/{username}/{type}/{type_id}/acl/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3511,/{username}/{type}/{type_id}/acl/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3511,/{username}/{type}/{type_id}/acl/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3511,/{username}/{type}/{type_id}/acl/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3511,/{username}/{type}/{type_id}/acl/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3511,/{username}/{type}/{type_id}/acl/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3511,/{username}/{type}/{type_id}/acl/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3511,/{username}/{type}/{type_id}/acl/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3511,/{username}/{type}/{type_id}/acl/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3511,/{username}/{type}/{type_id}/acl/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3511,/{username}/{type}/{type_id}/acl/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3511,/{username}/{type}/{type_id}/acl/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3511,/{username}/{type}/{type_id}/acl/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3511,/{username}/{type}/{type_id}/acl/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3511,/{username}/{type}/{type_id}/acl/{id}
Adafruit IO REST API,https://api.apis.guru/v2/specs/adafruit.com/2.0.0/swagger.json,3511,/{username}/{type}/{type_id}/acl/{id}
Adobe Experience Manager (AEM) API,https://api.apis.guru/v2/specs/adobe.com/aem/3.5.0-pre.0/openapi.json,,
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,505,/createAccount
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,622,/createAccountHolder
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,732,/deleteBankAccounts
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,732,/deleteBankAccounts
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,732,/deleteBankAccounts
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,849,/deleteLegalArrangements
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,849,/deleteLegalArrangements
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,849,/deleteLegalArrangements
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,983,/deletePayoutMethods
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,983,/deletePayoutMethods
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,983,/deletePayoutMethods
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,1101,/deleteShareholders
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,1101,/deleteShareholders
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,1101,/deleteShareholders
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,1218,/deleteSignatories
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,1218,/deleteSignatories
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,1218,/deleteSignatories
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,1330,/getAccountHolder
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,1330,/getAccountHolder
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,1330,/getAccountHolder
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,1450,/getTaxForm
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,1450,/getTaxForm
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,1450,/getTaxForm
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,1557,/getUploadedDocuments
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,1898,/updateAccount
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,1898,/updateAccount
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,2015,/updateAccountHolder
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,2015,/updateAccountHolder
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,2141,/updateAccountHolderState
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,2141,/updateAccountHolderState
Adyen for Platforms: Account API,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.json,2258,/uploadDocument
Issuing: Balance Platform API,https://api.apis.guru/v2/specs/adyen.com/BalancePlatformService/1/openapi.json,,
Adyen BinLookup API,https://api.apis.guru/v2/specs/adyen.com/BinLookupService/50/openapi.json,44,/get3dsAvailability
Adyen BinLookup API,https://api.apis.guru/v2/specs/adyen.com/BinLookupService/50/openapi.json,44,/get3dsAvailability
Adyen BinLookup API,https://api.apis.guru/v2/specs/adyen.com/BinLookupService/50/openapi.json,152,/getCostEstimate
Adyen BinLookup API,https://api.apis.guru/v2/specs/adyen.com/BinLookupService/50/openapi.json,152,/getCostEstimate
Adyen Checkout API,https://api.apis.guru/v2/specs/adyen.com/CheckoutService/68/openapi.json,59,/applePay/sessions
Adyen Checkout API,https://api.apis.guru/v2/specs/adyen.com/CheckoutService/68/openapi.json,268,/cardDetails
Adyen Checkout API,https://api.apis.guru/v2/specs/adyen.com/CheckoutService/68/openapi.json,268,/cardDetails
Adyen Checkout API,https://api.apis.guru/v2/specs/adyen.com/CheckoutService/68/openapi.json,623,/orders/cancel
Adyen Checkout API,https://api.apis.guru/v2/specs/adyen.com/CheckoutService/68/openapi.json,1326,/paymentMethods
Adyen Checkout API,https://api.apis.guru/v2/specs/adyen.com/CheckoutService/68/openapi.json,1480,/paymentMethods/balance
Adyen Checkout API,https://api.apis.guru/v2/specs/adyen.com/CheckoutService/68/openapi.json,1995,/payments/details
Adyen Checkout API,https://api.apis.guru/v2/specs/adyen.com/CheckoutService/68/openapi.json,2274,/payments/{paymentPspReference}/amountUpdates
Adyen Checkout API,https://api.apis.guru/v2/specs/adyen.com/CheckoutService/68/openapi.json,2274,/payments/{paymentPspReference}/amountUpdates
Adyen Checkout API,https://api.apis.guru/v2/specs/adyen.com/CheckoutService/68/openapi.json,3054,/sessions
Adyen Checkout Utility Service,https://api.apis.guru/v2/specs/adyen.com/CheckoutUtilityService/1/openapi.json,40,/originKeys
Adyen Checkout Utility Service,https://api.apis.guru/v2/specs/adyen.com/CheckoutUtilityService/1/openapi.json,40,/originKeys
Adyen Checkout Utility Service,https://api.apis.guru/v2/specs/adyen.com/CheckoutUtilityService/1/openapi.json,40,/originKeys
Adyen Checkout Utility Service,https://api.apis.guru/v2/specs/adyen.com/CheckoutUtilityService/1/openapi.json,40,/originKeys
Adyen Checkout Utility Service,https://api.apis.guru/v2/specs/adyen.com/CheckoutUtilityService/1/openapi.json,40,/originKeys
Adyen for Platforms: Fund API,https://api.apis.guru/v2/specs/adyen.com/FundService/6/openapi.json,44,/accountHolderBalance
Adyen for Platforms: Fund API,https://api.apis.guru/v2/specs/adyen.com/FundService/6/openapi.json,151,/accountHolderTransactionList
Adyen for Platforms: Fund API,https://api.apis.guru/v2/specs/adyen.com/FundService/6/openapi.json,587,/refundNotPaidOutTransfers
Adyen for Platforms: Hosted Onboarding,https://api.apis.guru/v2/specs/adyen.com/HopService/6/openapi.json,47,/getOnboardingUrl
Adyen for Platforms: Hosted Onboarding,https://api.apis.guru/v2/specs/adyen.com/HopService/6/openapi.json,47,/getOnboardingUrl
Adyen for Platforms: Hosted Onboarding,https://api.apis.guru/v2/specs/adyen.com/HopService/6/openapi.json,149,/getPciQuestionnaireUrl
Adyen for Platforms: Hosted Onboarding,https://api.apis.guru/v2/specs/adyen.com/HopService/6/openapi.json,149,/getPciQuestionnaireUrl
Adyen for Platforms: Hosted Onboarding,https://api.apis.guru/v2/specs/adyen.com/HopService/6/openapi.json,149,/getPciQuestionnaireUrl
